"Brnd_Name","Year","Tot_Spndng"
Sulfadiazine,"2025 (Q1-Q3)",649448.8
Sulfamethoxazole-Trimethoprim,"2024 (Q1-Q4)",23347452
Sulfamethoxazole-Trimethoprim,"2025 (Q1-Q3)",14179893
Sulfamylon,"2024 (Q1-Q4)",51043.66
Sulfamylon,"2025 (Q1-Q3)",33334.6
Sulfasalazine,"2024 (Q1-Q4)",12419191
Sulfasalazine,"2025 (Q1-Q3)",10603148
Sulfasalazine Dr,"2024 (Q1-Q4)",5939359.5
Sulfasalazine Dr,"2025 (Q1-Q3)",5069938.0
Sulindac,"2024 (Q1-Q4)",2983680.2
Sulindac,"2025 (Q1-Q3)",2061050.4
Sumatriptan,"2024 (Q1-Q4)",8548713.0
Sumatriptan,"2025 (Q1-Q3)",6305727.0
Sumatriptan Succ-Naproxen Sod,"2024 (Q1-Q4)",2042254.1
Sumatriptan Succ-Naproxen Sod,"2025 (Q1-Q3)",1179391.5
Sumatriptan Succinate,"2024 (Q1-Q4)",38004908
Sumatriptan Succinate,"2025 (Q1-Q3)",31325754
Sunitinib Malate,"2024 (Q1-Q4)",43751544
Sunitinib Malate,"2025 (Q1-Q3)",27040256
Sunlenca,"2024 (Q1-Q4)",18314068
Sunlenca,"2025 (Q1-Q3)",20219058
Sunosi,"2024 (Q1-Q4)",21025660
Sunosi,"2025 (Q1-Q3)",18657280
Suprep,"2024 (Q1-Q4)",3938548.5
Suprep,"2025 (Q1-Q3)",2114565.2
Sure-Fine Pen Needles,"2024 (Q1-Q4)",923.3
Sure-Fine Pen Needles,"2025 (Q1-Q3)",688.83
Sure-Ject Insulin Syringe,"2024 (Q1-Q4)",587.84
Sure-Ject Insulin Syringe,"2024 (Q1-Q4)",489.0
Sure-Ject Insulin Syringe,"2024 (Q1-Q4)",1273.52
Sure-Ject Insulin Syringe,"2025 (Q1-Q3)",353.29
Sure-Prep Alcohol Prep Pads,"2024 (Q1-Q4)",297.28
Sure Comfort,"2024 (Q1-Q4)",1189583.9
Sure Comfort,"2024 (Q1-Q4)",1109154.8
Sure Comfort,"2024 (Q1-Q4)",508733.28
Sure Comfort,"2024 (Q1-Q4)",447617.25
Sure Comfort,"2025 (Q1-Q3)",384673.62
Sure Comfort,"2025 (Q1-Q3)",385462.25
Sure Comfort,"2025 (Q1-Q3)",825468.1
Sure Comfort,"2025 (Q1-Q3)",790487.44
Sure Comfort Alcohol,"2024 (Q1-Q4)",74890.29
Sure Comfort Alcohol,"2025 (Q1-Q3)",47462.02
Sure Comfort Insulin Syringe,"2024 (Q1-Q4)",6418.83
Sure Comfort Insulin Syringe,"2024 (Q1-Q4)",4827.48
Sure Comfort Insulin Syringe,"2024 (Q1-Q4)",5566.82
Sure Comfort Insulin Syringe,"2025 (Q1-Q3)",5803.94
Sure Comfort Insulin Syringe,"2025 (Q1-Q3)",7003.25
Sure Comfort Insulin Syringe,"2025 (Q1-Q3)",8401.44
Sure Comfort Pen Needle,"2024 (Q1-Q4)",5281529.5
Sure Comfort Pen Needle,"2025 (Q1-Q3)",5058449.5
Sure Comfort Safety Pen Needle,"2024 (Q1-Q4)",10853.01
Sure Comfort Safety Pen Needle,"2025 (Q1-Q3)",9841.92
Sustol,"2024 (Q1-Q4)",111640.37
Sustol,"2025 (Q1-Q3)",104708.89
Sutab,"2024 (Q1-Q4)",25360554
Sutab,"2025 (Q1-Q3)",21740086
Sutent,"2024 (Q1-Q4)",4619328.0
Sutent,"2025 (Q1-Q3)",2916256.5
Syeda,"2024 (Q1-Q4)",113621.88
Syeda,"2025 (Q1-Q3)",82282.46
Syfovre,"2024 (Q1-Q4)",5507640.0
Syfovre,"2025 (Q1-Q3)",3152294.8
Symbicort,"2024 (Q1-Q4)",597805760
Symbicort,"2025 (Q1-Q3)",413298304
Symbravo,"2025 (Q1-Q3)",500753.1
Symbyax,"2024 (Q1-Q4)",11142.93
Symdeko,"2024 (Q1-Q4)",16445249
Symdeko,"2025 (Q1-Q3)",8509056.0
Symfi,"2024 (Q1-Q4)",644748.6
Symfi,"2025 (Q1-Q3)",326858.06
Symfi Lo,"2024 (Q1-Q4)",63184.79
Symlinpen 120,"2024 (Q1-Q4)",1947160.8
Symlinpen 120,"2025 (Q1-Q3)",985374.3
Symlinpen 60,"2024 (Q1-Q4)",1421997.0
Symlinpen 60,"2025 (Q1-Q3)",802821.9
Sympazan,"2024 (Q1-Q4)",2550755.2
Sympazan,"2025 (Q1-Q3)",2037701.4
Symproic,"2024 (Q1-Q4)",9758066.0
Symproic,"2025 (Q1-Q3)",7356545.0
Symtuza,"2024 (Q1-Q4)",448466464
Symtuza,"2025 (Q1-Q3)",321797856
Synarel,"2024 (Q1-Q4)",229746.95
Synarel,"2025 (Q1-Q3)",85972.58
Synjardy,"2024 (Q1-Q4)",180248736
Synjardy,"2025 (Q1-Q3)",159664192
Synjardy XR,"2024 (Q1-Q4)",320732960
Synjardy XR,"2025 (Q1-Q3)",299612448
Synthroid,"2024 (Q1-Q4)",348092800
Synthroid,"2025 (Q1-Q3)",266556368
Syprine,"2024 (Q1-Q4)",1437524.5
Syprine,"2025 (Q1-Q3)",1261729.8
Tabloid,"2024 (Q1-Q4)",839217.94
Tabloid,"2025 (Q1-Q3)",397152.78
Tabrecta,"2024 (Q1-Q4)",124105408
Tabrecta,"2025 (Q1-Q3)",121183776
Taclonex,"2024 (Q1-Q4)",409582.4
Taclonex,"2025 (Q1-Q3)",242930.77
Tacrolimus,"2024 (Q1-Q4)",86006104
Tacrolimus,"2025 (Q1-Q3)",59248576
Tadalafil,"2024 (Q1-Q4)",80899024
Tadalafil,"2025 (Q1-Q3)",64682984
Tadliq,"2024 (Q1-Q4)",173821.52
Tadliq,"2025 (Q1-Q3)",167903.88
Tafinlar,"2024 (Q1-Q4)",173893216
Tafinlar,"2025 (Q1-Q3)",185071344
Tafluprost,"2024 (Q1-Q4)",14680299
Tafluprost,"2025 (Q1-Q3)",10901092
Tagrisso,"2024 (Q1-Q4)",1627109120
Tagrisso,"2025 (Q1-Q3)",1674263040
Takhzyro,"2024 (Q1-Q4)",223004896
Takhzyro,"2025 (Q1-Q3)",201163216
Talicia,"2024 (Q1-Q4)",2619687.0
Talicia,"2025 (Q1-Q3)",2314530.8
Taltz Autoinjector,"2024 (Q1-Q4)",564471360
Taltz Autoinjector,"2025 (Q1-Q3)",442466496
Taltz Autoinjector (2 Pack),"2024 (Q1-Q4)",62217328
Taltz Autoinjector (2 Pack),"2025 (Q1-Q3)",41208800
Taltz Autoinjector (3 Pack),"2024 (Q1-Q4)",30200234
Taltz Autoinjector (3 Pack),"2025 (Q1-Q3)",20314078
Taltz Syringe,"2024 (Q1-Q4)",41293236
Taltz Syringe,"2025 (Q1-Q3)",29743690
Talvey,"2024 (Q1-Q4)",312905.06
Talvey,"2025 (Q1-Q3)",764663.06
Talzenna,"2024 (Q1-Q4)",59841808
Talzenna,"2025 (Q1-Q3)",88862248
Tamiflu,"2024 (Q1-Q4)",56462.24
Tamiflu,"2025 (Q1-Q3)",93319.31
Tamoxifen Citrate,"2024 (Q1-Q4)",10224476
Tamoxifen Citrate,"2025 (Q1-Q3)",7566796.5
Tamsulosin HCl,"2024 (Q1-Q4)",308387072
Tamsulosin HCl,"2025 (Q1-Q3)",234337984
Tanlor,"2024 (Q1-Q4)",83734.27
Tanlor,"2025 (Q1-Q3)",450036.88
Targadox,"2024 (Q1-Q4)",7691.31
Targretin,"2024 (Q1-Q4)",4887241.0
Targretin,"2025 (Q1-Q3)",4344910.0
Tarina 24 Fe,"2024 (Q1-Q4)",3103.24
Tarina 24 Fe,"2025 (Q1-Q3)",2777.8
Tarina Fe 1-20 Eq,"2024 (Q1-Q4)",10790.13
Tarina Fe 1-20 Eq,"2025 (Q1-Q3)",8621.9
Taron-C DHA,"2024 (Q1-Q4)",1511.47
Taron-C DHA,"2025 (Q1-Q3)",565.78
Tarpeyo,"2024 (Q1-Q4)",38253796
Tarpeyo,"2025 (Q1-Q3)",47787220
Tascenso ODT,"2024 (Q1-Q4)",1939182.6
Tascenso ODT,"2025 (Q1-Q3)",3503184.8
Tasigna,"2024 (Q1-Q4)",426961760
Tasigna,"2025 (Q1-Q3)",341591616
Tasimelteon,"2024 (Q1-Q4)",31406984
Tasimelteon,"2025 (Q1-Q3)",32223478
Tasmar,"2024 (Q1-Q4)",128830.04
Tavaborole,"2024 (Q1-Q4)",20447586
Tavaborole,"2025 (Q1-Q3)",21263604
Tavalisse,"2024 (Q1-Q4)",47417688
Tavalisse,"2025 (Q1-Q3)",68038576
Tavneos,"2024 (Q1-Q4)",76049416
Tavneos,"2025 (Q1-Q3)",129866336
Taytulla,"2024 (Q1-Q4)",19162.78
Taytulla,"2025 (Q1-Q3)",13019.47
Tazarotene,"2024 (Q1-Q4)",2358472.2
Tazarotene,"2025 (Q1-Q3)",2300327.2
Tazicef,"2024 (Q1-Q4)",33229.89
Tazicef,"2025 (Q1-Q3)",36581.59
Tazorac,"2024 (Q1-Q4)",1430458.5
Tazorac,"2025 (Q1-Q3)",479067.97
Taztia Xt,"2024 (Q1-Q4)",50511.51
Tazverik,"2024 (Q1-Q4)",25134062
Tazverik,"2025 (Q1-Q3)",18670998
Tdvax,"2024 (Q1-Q4)",331537.5
Tdvax,"2025 (Q1-Q3)",36409.26
Tecentriq,"2024 (Q1-Q4)",22975154
Tecentriq,"2025 (Q1-Q3)",22876662
Tecentriq Hybreza,"2025 (Q1-Q3)",193792.98
Tecfidera,"2024 (Q1-Q4)",162842336
Tecfidera,"2025 (Q1-Q3)",87859856
Techlite Insulin Syringe,"2024 (Q1-Q4)",36949.43
Techlite Insulin Syringe,"2024 (Q1-Q4)",50039.96
Techlite Insulin Syringe,"2024 (Q1-Q4)",46720.33
Techlite Insulin Syringe,"2025 (Q1-Q3)",23171.15
Techlite Insulin Syringe,"2025 (Q1-Q3)",29221.0
Techlite Insulin Syringe,"2025 (Q1-Q3)",22118.34
Techlite Pen Needle,"2024 (Q1-Q4)",1901156.4
Techlite Pen Needle,"2025 (Q1-Q3)",1034611.5
Techlite Plus Pen Needle,"2024 (Q1-Q4)",858.46
Techlite Plus Pen Needle,"2025 (Q1-Q3)",547.95
Tecvayli,"2024 (Q1-Q4)",966086.94
Tecvayli,"2025 (Q1-Q3)",1243158.0
Teflaro,"2024 (Q1-Q4)",12549725
Teflaro,"2025 (Q1-Q3)",10514250
Teglutik,"2024 (Q1-Q4)",3639800.2
Teglutik,"2025 (Q1-Q3)",5249848.5
Tegretol,"2024 (Q1-Q4)",11581199
Tegretol,"2025 (Q1-Q3)",8266264.0
Tegretol XR,"2024 (Q1-Q4)",15579313
Tegretol XR,"2025 (Q1-Q3)",10190734
Tegsedi,"2024 (Q1-Q4)",1300055.5
Tekturna,"2024 (Q1-Q4)",868494.3
Tekturna,"2025 (Q1-Q3)",520029.06
Telmisartan,"2024 (Q1-Q4)",38001164
Telmisartan,"2025 (Q1-Q3)",31022958
Telmisartan-Amlodipine,"2024 (Q1-Q4)",4339968.0
Telmisartan-Amlodipine,"2025 (Q1-Q3)",3754001.0
Telmisartan-Hydrochlorothiazid,"2024 (Q1-Q4)",18308986
Telmisartan-Hydrochlorothiazid,"2025 (Q1-Q3)",12876672
Temazepam,"2024 (Q1-Q4)",26706390
Temazepam,"2025 (Q1-Q3)",19751936
Temodar,"2025 (Q1-Q3)",220684.2
Temozolomide,"2024 (Q1-Q4)",39088.41
Temozolomide,"2025 (Q1-Q3)",32566.91
Temsirolimus,"2025 (Q1-Q3)",15615.48
Tencon,"2024 (Q1-Q4)",1953.89
Tencon,"2025 (Q1-Q3)",1884.35
Tenivac,"2024 (Q1-Q4)",2371724.5
Tenivac,"2025 (Q1-Q3)",1410855.4
Tenofovir Disoproxil Fumarate,"2024 (Q1-Q4)",13656592
Tenofovir Disoproxil Fumarate,"2025 (Q1-Q3)",11746194
Tenoretic 50,"2024 (Q1-Q4)",50623.69
Tenoretic 50,"2025 (Q1-Q3)",11754.04
Tenormin,"2024 (Q1-Q4)",3077659.5
Tenormin,"2025 (Q1-Q3)",1891530.0
Tepezza,"2024 (Q1-Q4)",151911680
Tepezza,"2025 (Q1-Q3)",132101968
Tepmetko,"2024 (Q1-Q4)",40566268
Tepmetko,"2025 (Q1-Q3)",46570268
Terazosin HCl,"2024 (Q1-Q4)",28837244
Terazosin HCl,"2025 (Q1-Q3)",19908136
Terbinafine HCl,"2024 (Q1-Q4)",9669315.0
Terbinafine HCl,"2025 (Q1-Q3)",8693071.0
Terbutaline Sulfate,"2024 (Q1-Q4)",867567.4
Terbutaline Sulfate,"2025 (Q1-Q3)",532078.25
Terconazole,"2024 (Q1-Q4)",3704524.2
Terconazole,"2025 (Q1-Q3)",2895072.8
Teriflunomide,"2024 (Q1-Q4)",85170840
Teriflunomide,"2025 (Q1-Q3)",55081556
Teriparatide,"2024 (Q1-Q4)",212620912
Teriparatide,"2025 (Q1-Q3)",229168560
Terumo Insulin Syringe,"2024 (Q1-Q4)",99.69
Testim,"2024 (Q1-Q4)",971129.2
Testim,"2025 (Q1-Q3)",702386.5
Testopel,"2024 (Q1-Q4)",1260642.8
Testopel,"2025 (Q1-Q3)",905123.5
Testosterone,"2024 (Q1-Q4)",93434856
Testosterone,"2025 (Q1-Q3)",69011072
Testosterone Cypionate,"2024 (Q1-Q4)",41388700
Testosterone Cypionate,"2025 (Q1-Q3)",30492168
Testosterone Enanthate,"2024 (Q1-Q4)",796193.4
Testosterone Enanthate,"2025 (Q1-Q3)",695971.94
Tetrabenazine,"2024 (Q1-Q4)",40880052
Tetrabenazine,"2025 (Q1-Q3)",25503974
Tetracaine HCl,"2024 (Q1-Q4)",5809.12
Tetracaine HCl,"2024 (Q1-Q4)",1529.25
Tetracaine HCl,"2025 (Q1-Q3)",4790.35
Tetracaine HCl,"2025 (Q1-Q3)",1600.74
Tetracycline HCl,"2024 (Q1-Q4)",4872463.0
Tetracycline HCl,"2025 (Q1-Q3)",4764297.0
Tevimbra,"2025 (Q1-Q3)",163006.56
Texacort,"2024 (Q1-Q4)",52715.54
Texacort,"2025 (Q1-Q3)",25446.12
Tezruly,"2025 (Q1-Q3)",7138.45
Tezspire,"2024 (Q1-Q4)",183765280
Tezspire,"2025 (Q1-Q3)",264355728
Thalitone,"2024 (Q1-Q4)",578075.1
Thalitone,"2025 (Q1-Q3)",109026.08
Thalomid,"2024 (Q1-Q4)",19753380
Thalomid,"2025 (Q1-Q3)",13025545
Theo-24,"2024 (Q1-Q4)",3199728.2
Theo-24,"2025 (Q1-Q3)",2711282.0
Theophylline,"2024 (Q1-Q4)",304034.8
Theophylline,"2025 (Q1-Q3)",193449.02
Theophylline ER,"2024 (Q1-Q4)",16217549
Theophylline ER,"2025 (Q1-Q3)",8644878.0
Thiola,"2024 (Q1-Q4)",3637146.8
Thiola,"2025 (Q1-Q3)",2861987.2
Thiola EC,"2024 (Q1-Q4)",26573882
Thiola EC,"2025 (Q1-Q3)",20662312
Thioridazine HCl,"2024 (Q1-Q4)",1515213.6
Thioridazine HCl,"2025 (Q1-Q3)",1036148.56
Thiothixene,"2024 (Q1-Q4)",2286905.5
Thiothixene,"2025 (Q1-Q3)",1559814.4
Thrivite Rx,"2024 (Q1-Q4)",9961.76
Thrivite Rx,"2025 (Q1-Q3)",5322.76
Thyquidity,"2024 (Q1-Q4)",257251.7
Thyquidity,"2025 (Q1-Q3)",215015.6
Thyrogen,"2024 (Q1-Q4)",315218.9
Thyrogen,"2025 (Q1-Q3)",203250.81
Thyroid,"2024 (Q1-Q4)",545524.4
Thyroid,"2025 (Q1-Q3)",644422.1
Tiadylt ER,"2024 (Q1-Q4)",6485949.5
Tiadylt ER,"2025 (Q1-Q3)",4739337.0
Tiagabine HCl,"2024 (Q1-Q4)",6364683.0
Tiagabine HCl,"2025 (Q1-Q3)",4382539.0
Tiazac,"2024 (Q1-Q4)",76817.93
Tiazac,"2025 (Q1-Q3)",51702.95
Tibsovo,"2024 (Q1-Q4)",265234784
Tibsovo,"2025 (Q1-Q3)",238751072
Ticagrelor,"2025 (Q1-Q3)",35665868
Ticovac,"2024 (Q1-Q4)",105806.06
Ticovac,"2025 (Q1-Q3)",207746.45
Tigan,"2024 (Q1-Q4)",195915.27
Tigan,"2025 (Q1-Q3)",212388.39
Tigecycline,"2024 (Q1-Q4)",2422416.0
Tigecycline,"2025 (Q1-Q3)",1501923.1
Tikosyn,"2024 (Q1-Q4)",663038.06
Tikosyn,"2025 (Q1-Q3)",392886.88
Tilia Fe,"2024 (Q1-Q4)",25212.3
Tilia Fe,"2025 (Q1-Q3)",21658.6
Timolol,"2025 (Q1-Q3)",1306253.1
Timolol Maleate,"2024 (Q1-Q4)",51254560
Timolol Maleate,"2024 (Q1-Q4)",9261267.0
Timolol Maleate,"2025 (Q1-Q3)",6446578.0
Timolol Maleate,"2025 (Q1-Q3)",34907720
Timoptic Ocudose,"2024 (Q1-Q4)",3311613.8
Timoptic Ocudose,"2025 (Q1-Q3)",1995125.5
Tinidazole,"2024 (Q1-Q4)",387402.47
Tinidazole,"2025 (Q1-Q3)",358177.03
Tiopronin,"2024 (Q1-Q4)",905603.6
Tiopronin,"2025 (Q1-Q3)",1342358.5
Tiotropium Bromide,"2024 (Q1-Q4)",97041112
Tiotropium Bromide,"2025 (Q1-Q3)",72468408
Tirosint,"2024 (Q1-Q4)",16583520
Tirosint,"2025 (Q1-Q3)",13719468
Tirosint-Sol,"2024 (Q1-Q4)",2602064.0
Tirosint-Sol,"2025 (Q1-Q3)",2719823.5
Tivdak,"2024 (Q1-Q4)",1129745.9
Tivdak,"2025 (Q1-Q3)",788264.8
Tivicay,"2024 (Q1-Q4)",629400832
Tivicay,"2025 (Q1-Q3)",467011936
Tivicay Pd,"2024 (Q1-Q4)",37772.25
Tivicay Pd,"2025 (Q1-Q3)",33861.31
Tizanidine HCl,"2024 (Q1-Q4)",76593432
Tizanidine HCl,"2025 (Q1-Q3)",60417776
Tlando,"2024 (Q1-Q4)",670902.7
Tlando,"2025 (Q1-Q3)",724443.6
Tobi,"2024 (Q1-Q4)",46097.41
Tobi Podhaler,"2024 (Q1-Q4)",11636780
Tobi Podhaler,"2025 (Q1-Q3)",9208923.0
Tobradex,"2024 (Q1-Q4)",15521271
Tobradex,"2025 (Q1-Q3)",11248851
Tobradex St,"2024 (Q1-Q4)",6009076.5
Tobradex St,"2025 (Q1-Q3)",1807184.0
Tobramycin,"2024 (Q1-Q4)",2021603.1
Tobramycin,"2024 (Q1-Q4)",1827222.0
Tobramycin,"2025 (Q1-Q3)",1515827.1
Tobramycin,"2025 (Q1-Q3)",1393761.0
Tobramycin-Dexamethasone,"2024 (Q1-Q4)",23284208
Tobramycin-Dexamethasone,"2025 (Q1-Q3)",17497748
Tobramycin Sulfate,"2024 (Q1-Q4)",7344053.5
Tobramycin Sulfate,"2025 (Q1-Q3)",4711819.5
Tobrex,"2024 (Q1-Q4)",1304702.5
Tobrex,"2025 (Q1-Q3)",1059379.8
Tolak,"2024 (Q1-Q4)",477.37
Tolcapone,"2024 (Q1-Q4)",354718.94
Tolcapone,"2025 (Q1-Q3)",273138.56
Tolectin 600,"2024 (Q1-Q4)",665100.6
Tolectin 600,"2025 (Q1-Q3)",3279702.8
Tolmetin Sodium,"2024 (Q1-Q4)",2690136.8
Tolmetin Sodium,"2025 (Q1-Q3)",5352519.0
Tolsura,"2024 (Q1-Q4)",559316.9
Tolsura,"2025 (Q1-Q3)",496677.0
Tolterodine Tartrate,"2024 (Q1-Q4)",11135923
Tolterodine Tartrate,"2025 (Q1-Q3)",8279110.0
Tolterodine Tartrate ER,"2024 (Q1-Q4)",58951868
Tolterodine Tartrate ER,"2025 (Q1-Q3)",35507124
Tolvaptan,"2024 (Q1-Q4)",27953220
Tolvaptan,"2025 (Q1-Q3)",48294244
Topamax,"2024 (Q1-Q4)",41380828
Topamax,"2025 (Q1-Q3)",28449162
Topcare Clickfine,"2024 (Q1-Q4)",222.42
Topiramate,"2024 (Q1-Q4)",40445800
Topiramate,"2025 (Q1-Q3)",33484334
Topiramate ER,"2024 (Q1-Q4)",17928634
Topiramate ER,"2025 (Q1-Q3)",14482770
Topiramate ER Sprinkle,"2024 (Q1-Q4)",10308023
Topiramate ER Sprinkle,"2025 (Q1-Q3)",8113478.0
Topotecan HCl,"2024 (Q1-Q4)",14331.85
Topotecan HCl,"2025 (Q1-Q3)",18000.27
Toprol XL,"2024 (Q1-Q4)",4983198.0
Toprol XL,"2025 (Q1-Q3)",3488937.0
Toremifene Citrate,"2024 (Q1-Q4)",870594.25
Toremifene Citrate,"2025 (Q1-Q3)",560758.0
Torpenz,"2025 (Q1-Q3)",279211.53
Torsemide,"2024 (Q1-Q4)",54539832
Torsemide,"2025 (Q1-Q3)",42568856
Tosymra,"2024 (Q1-Q4)",381934.3
Tosymra,"2025 (Q1-Q3)",276303.22
Toujeo Max Solostar,"2024 (Q1-Q4)",561185664
Toujeo Max Solostar,"2025 (Q1-Q3)",430457952
Toujeo Solostar,"2024 (Q1-Q4)",549974592
Toujeo Solostar,"2025 (Q1-Q3)",406349184
Tovet Emollient,"2024 (Q1-Q4)",31934.67
Tovet Emollient,"2025 (Q1-Q3)",9353.2
Toviaz,"2024 (Q1-Q4)",2636886.8
Toviaz,"2025 (Q1-Q3)",1409084.2
Tracleer,"2024 (Q1-Q4)",13628164
Tracleer,"2025 (Q1-Q3)",8954650.0
Tradjenta,"2024 (Q1-Q4)",1127598464
Tradjenta,"2025 (Q1-Q3)",776041984
Tralement,"2025 (Q1-Q3)",22645.01
Tramadol HCl,"2024 (Q1-Q4)",88138768
Tramadol HCl,"2025 (Q1-Q3)",79452696
Tramadol HCl-Acetaminophen,"2024 (Q1-Q4)",3690812.8
Tramadol HCl-Acetaminophen,"2025 (Q1-Q3)",2101993.2
Tramadol HCl ER,"2024 (Q1-Q4)",15154698
Tramadol HCl ER,"2025 (Q1-Q3)",10945040
Trandolapril,"2024 (Q1-Q4)",1330713.0
Trandolapril,"2025 (Q1-Q3)",931619.6
Trandolapril-Verapamil ER,"2024 (Q1-Q4)",1635783.8
Trandolapril-Verapamil ER,"2025 (Q1-Q3)",1106300.1
Tranexamic Acid,"2024 (Q1-Q4)",2982036.2
Tranexamic Acid,"2025 (Q1-Q3)",2820491.8
Transderm-Scop,"2024 (Q1-Q4)",290660.78
Transderm-Scop,"2025 (Q1-Q3)",8817.61
Tranylcypromine Sulfate,"2024 (Q1-Q4)",2616609.8
Tranylcypromine Sulfate,"2025 (Q1-Q3)",1759892.2
Travasol,"2024 (Q1-Q4)",42773.49
Travasol,"2025 (Q1-Q3)",28395.77
Travatan Z,"2024 (Q1-Q4)",10595167
Travatan Z,"2025 (Q1-Q3)",6603876.5
Travoprost,"2024 (Q1-Q4)",75118040
Travoprost,"2025 (Q1-Q3)",45007592
Trazimera,"2024 (Q1-Q4)",11405691
Trazimera,"2025 (Q1-Q3)",10719658
Trazodone HCl,"2024 (Q1-Q4)",165400400
Trazodone HCl,"2025 (Q1-Q3)",136829824
Treanda,"2024 (Q1-Q4)",1559401.9
Treanda,"2025 (Q1-Q3)",798261.7
Trecator,"2025 (Q1-Q3)",4690.65
Trelegy Ellipta,"2024 (Q1-Q4)",5294401536
Trelegy Ellipta,"2025 (Q1-Q3)",4692561920
Trelstar,"2024 (Q1-Q4)",15333167
Trelstar,"2025 (Q1-Q3)",11778451
Tremfya,"2024 (Q1-Q4)",137999216
Tremfya,"2025 (Q1-Q3)",167995856
Tremfya One-Press,"2024 (Q1-Q4)",480785312
Tremfya One-Press,"2025 (Q1-Q3)",614221696
Tremfya Pen,"2024 (Q1-Q4)",236542.62
Tremfya Pen,"2025 (Q1-Q3)",79676544
Tremfya Pen Induction (2 Pen),"2025 (Q1-Q3)",44296116
Treprostinil,"2024 (Q1-Q4)",1424360.1
Treprostinil,"2025 (Q1-Q3)",1605388.8
Tresiba,"2024 (Q1-Q4)",33499312
Tresiba,"2025 (Q1-Q3)",17967596
Tresiba Flextouch U-100,"2024 (Q1-Q4)",825797888
Tresiba Flextouch U-100,"2025 (Q1-Q3)",568022272
Tresiba Flextouch U-200,"2024 (Q1-Q4)",973884160
Tresiba Flextouch U-200,"2025 (Q1-Q3)",608438464
Tretinoin,"2024 (Q1-Q4)",21137216
Tretinoin,"2025 (Q1-Q3)",15924074
Tretinoin Microsphere,"2024 (Q1-Q4)",1014740.44
Tretinoin Microsphere,"2025 (Q1-Q3)",752297.9
Trexall,"2024 (Q1-Q4)",2320774.2
Trexall,"2025 (Q1-Q3)",1737777.1
Treximet,"2024 (Q1-Q4)",748599.1
Treximet,"2025 (Q1-Q3)",444137.12
Trezix,"2024 (Q1-Q4)",3136.6
Tri-Estarylla,"2024 (Q1-Q4)",84728.07
Tri-Estarylla,"2025 (Q1-Q3)",64618.63
Tri-Legest Fe,"2024 (Q1-Q4)",23048.57
Tri-Legest Fe,"2025 (Q1-Q3)",16856.54
Tri-Linyah,"2024 (Q1-Q4)",49230.89
Tri-Linyah,"2025 (Q1-Q3)",34686.34
Tri-Lo-Estarylla,"2024 (Q1-Q4)",59291.34
Tri-Lo-Estarylla,"2025 (Q1-Q3)",51203.93
Tri-Lo-Marzia,"2024 (Q1-Q4)",74037.22
Tri-Lo-Marzia,"2025 (Q1-Q3)",69476.31
Tri-Lo-Mili,"2024 (Q1-Q4)",141170.16
Tri-Lo-Mili,"2025 (Q1-Q3)",129767.84
Tri-Lo-Sprintec,"2024 (Q1-Q4)",4980.95
Tri-Lo-Sprintec,"2025 (Q1-Q3)",165.95
Tri-Mili,"2024 (Q1-Q4)",42144.8
Tri-Mili,"2025 (Q1-Q3)",46642.09
Tri-Sprintec,"2024 (Q1-Q4)",239333.4
Tri-Sprintec,"2025 (Q1-Q3)",160602.56
Tri-Vylibra,"2024 (Q1-Q4)",1030.0
Tri-Vylibra,"2025 (Q1-Q3)",551.37
Tri-Vylibra Lo,"2024 (Q1-Q4)",1305.34
Tri-Vylibra Lo,"2025 (Q1-Q3)",1245.53
Triamcinolone Acetonide,"2024 (Q1-Q4)",67573512
Triamcinolone Acetonide,"2025 (Q1-Q3)",51935120
Triamterene,"2024 (Q1-Q4)",4219002.5
Triamterene,"2025 (Q1-Q3)",3092513.0
Triamterene-Hydrochlorothiazid,"2024 (Q1-Q4)",25847788
Triamterene-Hydrochlorothiazid,"2025 (Q1-Q3)",18298518
Triazolam,"2024 (Q1-Q4)",3613318.8
Triazolam,"2025 (Q1-Q3)",2343962.8
Tribenzor,"2024 (Q1-Q4)",1527170.6
Tribenzor,"2025 (Q1-Q3)",944262.75
Tricare,"2024 (Q1-Q4)",1105.37
Tricitrates,"2024 (Q1-Q4)",15267.05
Tricitrates,"2025 (Q1-Q3)",10445.49
Tricor,"2024 (Q1-Q4)",66265.16
Tricor,"2025 (Q1-Q3)",1692.09
Tridacaine III,"2024 (Q1-Q4)",135898.16
Tridacaine III,"2025 (Q1-Q3)",994950.0
Trientine HCl,"2024 (Q1-Q4)",4214178.5
Trientine HCl,"2025 (Q1-Q3)",3224038.0
Trifluoperazine HCl,"2024 (Q1-Q4)",2113102.2
Trifluoperazine HCl,"2025 (Q1-Q3)",1474648.0
Trifluridine,"2024 (Q1-Q4)",1624827.1
Trifluridine,"2025 (Q1-Q3)",1207381.5
Trihexyphenidyl HCl,"2024 (Q1-Q4)",2789265.2
Trihexyphenidyl HCl,"2025 (Q1-Q3)",1946986.4
Trijardy XR,"2024 (Q1-Q4)",99142504
Trijardy XR,"2025 (Q1-Q3)",92178208
Trikafta,"2024 (Q1-Q4)",724709184
Trikafta,"2025 (Q1-Q3)",534627680
Trileptal,"2024 (Q1-Q4)",19424100
Trileptal,"2025 (Q1-Q3)",14021917
